TransactionID,Time,Amount,TransactionType,AccountBalance,Age,Location,PreviousFrauds,Fraud
963,72101,1173.26,In-store,37561.72,29,Urban,4,0
2511,15379,426.63,ATM Withdrawal,11627.48,64,Rural,1,0
3832,31555,3012.95,ATM Withdrawal,3533.38,19,Rural,3,0
2824,46037,4722.37,In-store,15923.09,64,Rural,4,0
4344,11676,3396.11,ATM Withdrawal,38036.48,54,Urban,0,0
3033,17543,499.72,In-store,80518.31,43,Urban,3,0
2416,37643,11.92,Online,55203.59,49,Suburban,1,0
4655,32093,1331.96,In-store,28177.33,68,Rural,4,0
4237,66736,2008.31,Online,91522.61,63,Rural,2,0
2186,56154,186.53,In-store,84594.27,64,Urban,4,0
3670,27045,841.89,Online,73266.27,76,Rural,0,0
2038,37384,3290.09,In-store,4079.93,48,Suburban,1,0
4363,38759,2078.05,ATM Withdrawal,6378.78,77,Suburban,3,0
773,24071,1330.72,ATM Withdrawal,76489.79,62,Suburban,4,0
1285,74666,1440.11,Online,77112.75,19,Suburban,2,0
4604,34087,2936.08,Online,83558.26,50,Rural,2,0
4795,63400,994.05,Online,36935.53,76,Suburban,3,0
1415,67364,4618.4,ATM Withdrawal,14256.21,22,Urban,4,0
1235,81182,596.41,In-store,80617.66,67,Rural,3,0
2700,48777,2700.86,In-store,66589.08,39,Suburban,2,0
436,79605,241.41,ATM Withdrawal,9958.22,59,Suburban,2,0
1675,41688,3801.88,ATM Withdrawal,81764.79,68,Urban,1,0
366,31024,2303.89,ATM Withdrawal,46874.94,40,Rural,3,0
2650,22669,3922.24,In-store,45505.34,66,Rural,1,0
232,46843,4136.96,ATM Withdrawal,56836.86,27,Rural,0,0
4268,13917,4029.16,In-store,59091.93,57,Urban,3,0
4042,62875,3155.54,In-store,79192.62,33,Suburban,1,0
4400,78542,671.46,In-store,42472.67,25,Suburban,0,0
408,53222,3692.79,ATM Withdrawal,2061.26,34,Urban,0,0
2091,14210,1915.13,ATM Withdrawal,59454.14,24,Suburban,4,0
87,2568,2221.13,In-store,25774.86,28,Rural,3,0
845,6371,4559.18,ATM Withdrawal,35617.98,35,Suburban,3,0
1032,15328,695.87,ATM Withdrawal,72612.72,33,Suburban,3,0
2856,1089,4739.37,ATM Withdrawal,4535.81,28,Rural,0,0
4110,70821,4724.89,ATM Withdrawal,39050.49,40,Urban,0,0
4397,17889,4548.72,Online,47272.45,47,Suburban,0,0
3894,5141,1611.98,In-store,76969.65,32,Urban,1,0
2659,62292,1893.99,Online,22632.84,70,Suburban,4,0
856,62981,26.69,In-store,3484.16,38,Rural,2,0
79,63704,1158.17,Online,33163.19,23,Rural,0,0
2248,6406,396.3,In-store,73588.54,58,Rural,0,0
4571,14026,491.19,Online,80165.16,51,Rural,4,0
3657,23091,4214.91,ATM Withdrawal,69645.7,68,Rural,3,0
4152,60030,475.67,In-store,77066.18,51,Suburban,2,0
3379,7295,1592.94,Online,99142.36,78,Urban,4,0
2280,23177,1693.72,ATM Withdrawal,13433.55,50,Urban,0,0
2599,68920,2907.69,ATM Withdrawal,43134.36,36,Rural,1,0
4160,1014,4991.11,Online,70181.83,66,Suburban,3,0
3871,22318,3427.52,Online,67395.97,36,Urban,2,0
3429,76112,2193.62,ATM Withdrawal,73467.07,59,Suburban,4,0
2177,73165,608.9,Online,71422.81,46,Rural,0,0
425,51293,2755.7,ATM Withdrawal,89997.96,34,Rural,1,1
393,8308,4148.78,In-store,40427.56,69,Rural,3,0
4727,45991,3454.58,Online,4632.61,37,Rural,3,0
3694,72010,1543.04,ATM Withdrawal,89198.33,72,Urban,0,0
105,30535,1565.94,In-store,51120.26,23,Rural,3,0
3995,64887,1493.44,In-store,68612.94,53,Urban,4,0
4413,44386,676.78,In-store,91754.32,30,Rural,3,0
1949,9108,4200.25,Online,4226.68,62,Urban,3,0
1460,61413,3987.17,ATM Withdrawal,57055.04,32,Urban,2,0
3258,64353,4584.89,Online,48836.56,18,Rural,1,0
2804,8004,4563.08,ATM Withdrawal,88391.22,53,Suburban,3,0
2707,18708,562.82,Online,21627.01,49,Suburban,4,0
4790,9018,1573.59,In-store,16523.46,28,Urban,3,0
1588,13025,3340.35,In-store,63165.8,70,Urban,4,0
3660,75451,28.21,Online,61954.02,37,Rural,1,0
1732,46163,2770.34,Online,65480.54,57,Rural,2,0
4765,20789,4296.8,In-store,47015.93,44,Urban,1,0
4225,35098,4955.29,ATM Withdrawal,37844.05,41,Urban,4,0
3682,43309,4981.49,Online,86181.63,61,Urban,0,0
1792,76707,1739.56,In-store,69674.58,57,Urban,2,0
2356,76295,1568.07,Online,94794.18,23,Suburban,1,0
1941,73297,1679.08,Online,14763.39,63,Urban,3,0
703,17100,3279.86,In-store,78651.06,73,Urban,1,0
2443,29739,1808.67,In-store,99041.11,57,Rural,3,0
4376,33402,528.89,ATM Withdrawal,58216.67,41,Urban,4,0
497,34911,2626.77,ATM Withdrawal,28503.54,29,Suburban,0,0
465,86027,3380.85,Online,53080.24,19,Rural,1,0
4072,1306,592.69,In-store,89122.56,63,Rural,2,0
4334,51831,3932.63,ATM Withdrawal,1736.05,76,Urban,1,0
173,46576,4150.92,ATM Withdrawal,37567.93,30,Suburban,0,0
4944,75033,3504.09,In-store,67690.68,65,Rural,4,0
4797,76537,4996.58,ATM Withdrawal,44796.4,73,Rural,4,0
2541,10258,422.77,Online,68306.98,23,Rural,1,0
3263,55568,2954.49,Online,65316.52,21,Urban,1,0
4681,57980,1019.68,In-store,78892.08,79,Rural,4,0
2261,15422,1926.15,In-store,89882.74,27,Urban,1,0
2113,58576,2971.09,ATM Withdrawal,95533.09,54,Suburban,1,0
901,49376,4312.62,ATM Withdrawal,97587.62,74,Urban,2,0
1447,76898,4769.77,Online,16048.32,23,Suburban,1,0
3574,54131,68.57,In-store,51440.73,19,Suburban,4,0
742,23386,2473.11,Online,79493.46,32,Suburban,3,0
2294,70331,3892.36,In-store,4385.41,62,Rural,3,0
2453,81942,2466.91,Online,67735.73,41,Urban,0,0
2623,17015,2744.35,ATM Withdrawal,39902.67,30,Rural,1,0
4079,18689,2040.01,In-store,69888.17,41,Suburban,0,0
1207,27856,3691.1,Online,19850.02,45,Urban,1,0
510,14397,583.27,ATM Withdrawal,7045.2,79,Suburban,2,0
2621,19675,4593.82,ATM Withdrawal,3939.47,49,Urban,2,0
2803,16154,3310.9,Online,72510.65,38,Urban,1,0
3314,12991,3780.27,Online,89444.13,25,Suburban,2,0
1550,47517,3650.28,Online,44907.71,47,Rural,2,0
4564,30257,625.47,In-store,60896.18,42,Suburban,0,0
2203,14716,1998.89,Online,71012.0,52,Suburban,2,0
2567,84045,4126.42,In-store,39973.26,36,Rural,4,0
3893,27127,873.88,Online,87138.27,59,Urban,2,0
2045,55826,3056.1,ATM Withdrawal,79290.78,57,Rural,3,0
768,80719,3024.59,Online,66980.05,32,Rural,4,0
4873,58226,3840.07,ATM Withdrawal,51242.4,57,Suburban,0,0
3739,84388,2746.79,ATM Withdrawal,88539.74,51,Suburban,4,0
422,54340,3982.75,ATM Withdrawal,67303.98,47,Urban,2,0
124,50636,3840.87,ATM Withdrawal,44703.14,18,Urban,2,0
4163,33458,2816.72,ATM Withdrawal,16344.35,77,Rural,3,0
2629,49733,118.94,ATM Withdrawal,22534.41,72,Rural,2,0
820,5122,1992.0,Online,97656.66,65,Urban,4,0
1404,32413,604.61,In-store,88673.6,29,Rural,4,0
1383,29629,4721.1,In-store,67126.8,24,Urban,1,0
2149,19169,4864.25,In-store,83155.95,76,Rural,0,0
1576,77475,1184.34,ATM Withdrawal,21427.11,53,Rural,2,0
1639,30707,3736.74,In-store,92621.96,48,Suburban,0,0
1796,17778,4396.74,ATM Withdrawal,62007.62,38,Rural,1,0
4816,68665,3277.61,ATM Withdrawal,48109.77,37,Rural,1,0
400,46175,1600.82,In-store,66580.75,63,Rural,4,0
2311,64041,3320.5,In-store,63900.51,52,Suburban,0,0
883,38110,1540.06,In-store,63175.83,21,Suburban,4,0
4974,77525,985.47,ATM Withdrawal,72110.44,47,Rural,0,0
2898,46738,3037.75,Online,87796.63,32,Rural,0,0
1353,57132,512.73,Online,87170.91,74,Urban,2,0
2743,6852,3136.94,Online,94148.42,63,Rural,1,0
4551,36289,4518.19,ATM Withdrawal,12692.66,52,Rural,2,0
2131,10754,254.96,ATM Withdrawal,77066.74,77,Rural,4,0
983,71324,1604.3,In-store,50206.26,47,Urban,2,0
457,11938,3662.21,Online,77552.27,45,Rural,1,0
4120,2426,1996.15,Online,63369.38,41,Rural,4,0
1080,36368,2656.02,Online,23968.99,48,Urban,0,0
1951,35643,434.83,In-store,55215.3,58,Urban,3,0
4315,61744,2805.47,Online,92052.06,70,Suburban,1,0
690,23574,3651.14,ATM Withdrawal,94682.47,47,Rural,0,0
2430,58712,1578.45,Online,76582.45,33,Rural,2,0
642,38088,4942.71,ATM Withdrawal,111.85,74,Urban,0,0
2393,45838,2300.45,ATM Withdrawal,77318.38,20,Urban,4,0
1954,8927,623.95,ATM Withdrawal,48456.18,33,Rural,4,0
2749,33243,3677.58,Online,28165.65,53,Rural,1,0
4314,58692,1152.48,ATM Withdrawal,15700.88,24,Urban,1,0
3436,159,4271.44,In-store,48279.42,18,Urban,4,0
3337,40510,3938.6,ATM Withdrawal,38809.24,79,Rural,3,1
4767,46151,1677.31,In-store,8098.36,30,Urban,3,0
3371,66624,386.64,In-store,35701.81,55,Rural,2,0
1885,6570,3011.68,In-store,51390.95,51,Urban,4,0
390,28251,2400.76,In-store,95469.51,79,Rural,2,0
2495,23762,2264.32,In-store,24699.09,38,Urban,1,0
3879,26564,551.75,ATM Withdrawal,82009.71,55,Urban,3,0
3857,57149,4414.03,In-store,89042.22,24,Rural,3,0
846,26069,488.44,ATM Withdrawal,89987.51,41,Rural,1,0
543,11174,4978.19,In-store,25319.51,68,Suburban,4,0
92,5258,1085.56,In-store,32325.58,66,Suburban,3,0
3890,16589,4179.08,In-store,96010.69,72,Suburban,1,0
1980,59889,1089.53,ATM Withdrawal,12677.21,38,Rural,4,0
2813,9587,886.9,In-store,42256.02,45,Urban,3,0
4083,2642,1450.11,Online,43321.52,47,Urban,3,0
2903,8472,4378.94,Online,18944.29,62,Suburban,3,0
2530,5997,1814.97,In-store,87578.7,28,Suburban,3,0
1677,51195,37.95,In-store,18360.57,77,Suburban,3,0
1049,68904,3504.98,Online,43163.02,67,Rural,2,0
1961,77576,861.82,Online,82709.7,41,Rural,0,0
2531,55506,3005.85,In-store,20997.69,32,Urban,3,0
3993,16835,2350.42,ATM Withdrawal,45206.03,47,Suburban,1,0
238,29855,1724.74,ATM Withdrawal,62529.13,20,Suburban,3,0
3098,44409,2391.94,ATM Withdrawal,98860.19,72,Suburban,2,0
3489,39129,243.77,In-store,36774.71,69,Rural,3,0
1134,12342,405.69,In-store,85034.22,73,Suburban,1,0
1806,78301,2963.89,Online,95900.84,39,Suburban,4,0
4318,30009,4567.31,Online,12413.05,21,Suburban,0,0
164,3748,3621.44,ATM Withdrawal,98919.01,56,Suburban,2,0
3493,71854,631.64,In-store,19517.47,63,Rural,1,0
4710,23906,91.17,In-store,29107.06,64,Urban,2,0
4631,82895,8.92,Online,71070.94,57,Urban,2,0
3454,45409,3823.45,Online,42598.97,43,Rural,2,0
3200,72127,1768.52,ATM Withdrawal,33773.43,44,Rural,3,0
3635,26423,2581.16,In-store,10295.97,22,Rural,1,0
3940,62021,711.56,Online,12588.58,27,Suburban,4,0
1812,64324,1376.58,In-store,11792.75,26,Rural,4,0
3650,78915,276.49,Online,54892.49,50,Rural,3,0
4050,22625,2184.86,ATM Withdrawal,3522.03,21,Rural,1,1
1429,81470,3144.74,In-store,39651.52,27,Suburban,4,0
3614,56547,916.66,In-store,15399.49,66,Rural,4,0
3132,38244,4516.78,Online,91676.46,61,Suburban,4,0
3397,61388,505.64,ATM Withdrawal,92004.66,55,Urban,3,0
4461,76280,246.71,In-store,20570.81,43,Rural,0,0
4650,14715,8.9,ATM Withdrawal,68381.31,79,Urban,4,0
2821,43732,4509.65,Online,40245.05,33,Rural,2,0
1453,7657,3978.51,Online,15702.12,47,Urban,2,0
594,42918,2990.45,In-store,93091.28,41,Suburban,3,0
42,10627,4479.53,ATM Withdrawal,60424.35,36,Urban,0,0
561,62856,3760.89,In-store,75230.73,43,Urban,4,0
3274,1307,1514.09,In-store,10434.27,34,Rural,3,0
3245,82302,4293.9,In-store,82930.29,60,Rural,4,0
244,15151,4375.72,Online,45228.09,44,Suburban,3,0
1340,41786,1008.12,ATM Withdrawal,3529.78,44,Urban,4,0
2781,67843,1416.81,ATM Withdrawal,57670.43,45,Urban,1,0
3188,17438,3456.82,ATM Withdrawal,27771.26,63,Suburban,2,0
3800,26536,2441.03,Online,68835.29,64,Suburban,1,0
1443,73781,1446.93,In-store,97185.26,60,Rural,0,0
262,68497,2535.91,ATM Withdrawal,30454.97,62,Rural,4,0
2765,80257,1682.63,ATM Withdrawal,29263.8,58,Suburban,0,0
1690,74319,3733.27,Online,81700.32,28,Urban,0,0
1726,3389,1482.93,In-store,1525.69,28,Suburban,2,0
4793,57021,2220.5,In-store,47804.65,53,Suburban,3,0
835,6229,1337.81,In-store,16169.26,18,Rural,4,0
1867,1058,4973.88,ATM Withdrawal,72488.62,64,Urban,4,0
2497,9596,4808.1,In-store,31450.5,69,Rural,3,0
2011,43596,4027.67,Online,24831.08,53,Suburban,1,0
341,54748,4258.12,Online,38419.77,71,Rural,0,0
2989,80404,2601.06,ATM Withdrawal,74263.85,38,Urban,3,0
1602,77258,938.33,Online,68037.68,71,Rural,3,0
3876,45475,4059.73,In-store,83267.97,75,Rural,3,0
4695,15830,262.98,ATM Withdrawal,59609.78,60,Rural,4,0
481,11338,4705.3,In-store,56555.75,19,Suburban,1,0
2826,587,2601.15,In-store,86269.43,48,Suburban,4,0
4330,47897,988.17,Online,40092.49,44,Urban,3,0
3541,62491,1604.34,ATM Withdrawal,59085.62,32,Rural,3,0
4639,82384,1591.62,Online,40091.06,73,Suburban,1,0
3047,59156,1171.28,Online,76909.89,51,Urban,2,0
3991,56408,3240.51,Online,29128.86,52,Suburban,2,0
1767,45500,3215.88,ATM Withdrawal,69187.88,78,Suburban,2,0
4474,73493,3581.03,ATM Withdrawal,35408.31,53,Urban,4,0
2454,51612,20.8,In-store,65816.48,37,Urban,4,0
2878,82379,2606.35,In-store,90512.16,47,Urban,0,0
3816,7812,4987.92,ATM Withdrawal,21245.92,51,Urban,2,0
4017,72525,1017.86,Online,43323.89,47,Suburban,3,0
4678,42043,3694.99,ATM Withdrawal,70940.13,28,Rural,3,0
3680,65101,4803.61,ATM Withdrawal,36485.97,59,Suburban,4,0
1272,24058,3640.33,Online,70006.93,62,Suburban,1,0
3078,78682,2541.34,ATM Withdrawal,26499.56,58,Rural,2,0
4502,16103,897.3,In-store,47700.53,24,Rural,3,0
3095,10651,1682.2,ATM Withdrawal,96178.36,71,Urban,1,0
4654,72489,232.24,In-store,59986.22,56,Urban,2,0
348,8716,4187.82,In-store,58219.88,60,Suburban,0,0
3882,57649,4249.84,ATM Withdrawal,57168.56,34,Rural,2,0
4624,51539,4250.09,ATM Withdrawal,75460.49,64,Rural,3,0
2563,49811,526.99,Online,35316.59,69,Suburban,3,0
4591,18062,2244.71,ATM Withdrawal,90072.67,41,Rural,3,0
1424,24262,4592.69,Online,81424.08,61,Rural,3,0
657,65545,2185.82,ATM Withdrawal,38232.81,32,Suburban,0,0
2103,36378,279.58,In-store,24513.74,41,Rural,4,0
633,46427,3362.28,ATM Withdrawal,34357.67,32,Urban,0,0
2893,2597,3232.18,ATM Withdrawal,68325.88,27,Suburban,1,0
2494,12087,3322.45,ATM Withdrawal,51344.78,46,Urban,4,0
2666,29300,991.83,ATM Withdrawal,61867.05,77,Urban,3,0
4016,10808,4669.82,Online,5721.37,36,Rural,1,0
3663,36081,3876.88,ATM Withdrawal,69993.5,42,Urban,4,0
3308,28064,2951.05,Online,1220.97,29,Rural,2,0
3097,16715,1425.28,Online,79321.94,71,Suburban,2,0
3920,42712,4487.91,In-store,37671.06,39,Suburban,4,0
2501,67364,4247.5,In-store,26874.37,38,Suburban,1,0
1466,59720,2334.92,Online,57989.55,39,Urban,0,0
2834,18099,3027.62,Online,88777.04,29,Rural,2,0
116,8110,1991.74,In-store,57201.73,35,Urban,3,0
1822,61272,1535.35,Online,97476.22,62,Rural,0,0
1495,45648,3577.19,In-store,57773.43,39,Suburban,1,0
2402,49145,3615.56,Online,47345.4,54,Urban,0,0
1233,61396,3699.6,In-store,85724.01,74,Suburban,0,0
2662,81912,3540.0,In-store,77959.97,79,Rural,1,1
4101,1920,1943.77,In-store,6096.18,77,Suburban,2,1
4574,52113,4170.86,In-store,92686.57,43,Urban,3,0
1154,72258,1309.49,Online,65269.39,25,Suburban,1,0
3849,16673,728.69,ATM Withdrawal,52107.92,34,Rural,4,0
58,77189,1022.03,In-store,92415.79,27,Urban,3,0
4105,2093,2563.41,ATM Withdrawal,37528.66,75,Rural,4,0
4289,15534,1191.19,Online,40722.84,19,Rural,0,0
4946,31954,4713.07,ATM Withdrawal,1824.37,55,Rural,2,0
1736,81941,1521.32,In-store,90733.98,60,Suburban,1,0
2197,73822,4704.44,ATM Withdrawal,3853.53,20,Rural,1,0
3554,26672,942.74,ATM Withdrawal,58716.59,61,Rural,2,0
2476,76865,578.91,In-store,97695.06,22,Suburban,4,0
2565,83930,3177.5,In-store,38890.95,46,Rural,2,0
3159,15434,2847.1,In-store,83201.09,50,Suburban,3,0
4035,80702,2406.46,ATM Withdrawal,70944.8,30,Urban,2,0
3656,32430,4088.01,Online,87048.85,77,Urban,4,0
708,45543,4137.67,ATM Withdrawal,53806.81,33,Rural,0,0
4281,47861,1639.53,In-store,49988.12,56,Urban,1,0
1094,16241,2130.56,Online,43357.19,57,Rural,3,0
4840,64093,2557.89,In-store,19753.61,56,Urban,0,0
1377,48543,1490.74,Online,96628.75,33,Urban,2,0
4914,38134,3953.72,Online,43525.98,79,Suburban,3,0
73,23247,1196.47,Online,86208.21,67,Rural,2,0
1923,8125,4530.78,In-store,55025.55,50,Suburban,2,0
3174,44179,4541.92,ATM Withdrawal,28969.39,25,Rural,2,0
1765,79561,646.3,ATM Withdrawal,52275.67,71,Rural,3,0
744,75745,2940.88,In-store,7281.42,28,Rural,1,0
4319,192,2046.72,Online,15057.58,19,Suburban,0,0
1006,71907,1120.4,In-store,16013.68,52,Suburban,3,0
2669,33365,3112.26,In-store,67610.9,59,Suburban,1,0
1191,78757,3066.15,Online,65223.35,26,Rural,2,0
4632,66798,2616.94,In-store,9225.79,61,Urban,3,0
2602,13493,532.12,Online,92532.17,62,Urban,3,0
1126,38000,1714.85,ATM Withdrawal,18759.05,67,Urban,2,0
1242,59052,4643.06,ATM Withdrawal,8039.22,66,Suburban,2,0
4607,56541,2812.33,Online,87489.66,48,Urban,2,0
4131,43764,438.79,Online,56725.23,77,Rural,4,0
3443,46101,4867.0,In-store,86042.7,43,Urban,0,0
999,59201,4959.45,In-store,46180.93,55,Rural,2,0
3387,21281,3055.51,Online,26936.29,22,Suburban,1,0
2685,69184,4741.04,In-store,48273.41,50,Rural,3,0
1578,27083,485.8,In-store,89912.47,21,Urban,0,0
4791,49500,1011.21,In-store,28487.86,46,Suburban,3,0
1827,61367,60.58,In-store,68589.13,77,Suburban,1,0
3293,46099,68.03,Online,86764.57,32,Rural,2,0
4990,16260,1305.88,ATM Withdrawal,38680.08,40,Suburban,2,0
3537,85896,3342.86,In-store,27825.13,57,Urban,2,0
441,9823,1996.43,Online,38192.93,76,Urban,4,0
4952,83106,2123.97,ATM Withdrawal,29060.56,52,Urban,4,0
1101,24917,3796.79,Online,1096.1,67,Suburban,4,0
4011,19581,3394.83,In-store,18712.33,56,Suburban,2,0
3059,59518,531.35,Online,9004.75,27,Rural,4,0
650,45445,255.82,In-store,97695.45,69,Urban,1,0
1547,1007,4103.14,In-store,46719.42,64,Urban,2,0
4757,66788,761.72,Online,61964.1,70,Suburban,1,0
3561,61997,4802.88,In-store,7375.99,39,Urban,3,0
3887,25711,3356.44,ATM Withdrawal,16430.45,31,Rural,3,0
3742,8155,1623.72,In-store,28864.86,53,Suburban,0,0
631,29703,456.61,In-store,61342.62,36,Rural,1,0
673,72474,3658.08,Online,50773.23,55,Rural,4,0
1250,19250,4108.39,In-store,36662.09,29,Rural,4,0
483,7543,2260.98,Online,42023.42,21,Suburban,4,0
1585,44569,519.68,In-store,41725.14,40,Rural,1,0
3075,3321,3449.43,Online,21017.2,58,Suburban,0,0
4628,78653,4254.04,In-store,57809.15,32,Urban,4,1
3039,31337,2677.82,In-store,56005.53,78,Urban,4,0
1463,33660,1554.27,ATM Withdrawal,19975.08,50,Suburban,4,0
3930,65942,2398.12,ATM Withdrawal,21771.62,21,Suburban,0,0
3622,79303,1507.66,ATM Withdrawal,66694.88,62,Urban,3,0
2579,84530,4775.16,ATM Withdrawal,39891.21,26,Suburban,0,0
3802,63043,3671.63,ATM Withdrawal,11261.61,33,Urban,3,0
50,48555,4564.55,ATM Withdrawal,18973.61,55,Urban,4,0
4290,85280,4101.56,Online,78328.44,27,Rural,3,0
3345,27103,3921.61,ATM Withdrawal,18213.18,67,Urban,4,0
859,48447,3413.58,ATM Withdrawal,57250.33,22,Rural,4,0
1073,63731,3101.59,Online,7963.02,49,Urban,4,0
720,24285,1587.21,Online,93167.65,70,Urban,2,0
3718,14122,3018.33,In-store,32717.05,78,Rural,1,0
2632,59063,3740.78,ATM Withdrawal,41050.11,57,Suburban,4,0
4874,28810,4803.68,ATM Withdrawal,62984.9,51,Urban,4,0
1661,49268,4074.15,Online,987.49,40,Rural,0,0
1657,8712,4932.45,Online,74583.88,27,Suburban,2,0
2426,14571,1314.09,Online,68012.43,70,Suburban,2,0
3525,26654,1868.33,ATM Withdrawal,51750.88,24,Rural,4,0
4230,26489,462.64,ATM Withdrawal,33085.08,59,Suburban,4,0
4975,13780,3886.7,In-store,25172.18,35,Urban,0,0
3310,2454,1415.72,ATM Withdrawal,99377.63,38,Urban,2,0
4477,24031,4980.45,ATM Withdrawal,69769.02,24,Rural,1,0
3306,72805,1489.1,Online,95936.98,68,Suburban,2,0
4752,44739,4843.22,ATM Withdrawal,62355.01,37,Suburban,2,0
4127,4017,224.26,ATM Withdrawal,6463.94,71,Rural,3,0
2607,7710,3664.65,Online,95212.53,20,Urban,4,0
1386,73972,1263.4,In-store,87442.28,53,Suburban,1,0
3836,46976,2364.92,Online,32350.96,70,Suburban,1,0
1400,85680,2527.32,In-store,26874.1,43,Urban,2,0
1196,17771,3091.84,Online,78065.92,76,Rural,3,0
1409,57775,4065.5,In-store,34872.8,49,Rural,1,0
3825,20700,1563.41,In-store,76845.44,56,Rural,1,0
1799,48364,1276.21,Online,78121.5,38,Suburban,0,0
1476,29192,4318.34,In-store,99025.96,77,Suburban,2,0
4966,26177,3670.63,ATM Withdrawal,3977.32,47,Urban,1,0
36,31551,2872.61,In-store,39256.42,24,Urban,1,0
3542,55621,4338.34,In-store,16328.81,54,Rural,0,0
2346,16531,4185.97,ATM Withdrawal,71757.88,44,Urban,0,0
4679,82569,989.92,Online,41057.13,27,Suburban,0,0
2360,28270,560.95,Online,33137.21,30,Urban,4,0
2207,23429,1289.63,ATM Withdrawal,42248.37,51,Urban,0,0
3768,67712,2295.39,Online,24441.03,43,Suburban,0,1
1287,55337,4182.24,ATM Withdrawal,20577.5,34,Rural,3,0
350,2368,2906.4,ATM Withdrawal,51671.48,51,Suburban,3,0
2138,41323,142.12,Online,24805.45,71,Urban,2,0
2692,76943,3631.79,ATM Withdrawal,26961.42,59,Rural,0,0
4561,70532,3040.19,Online,47592.2,44,Suburban,3,0
3968,50445,2224.33,Online,72465.77,39,Urban,2,0
1682,32981,2092.31,Online,94302.72,30,Rural,2,0
4835,49649,2858.61,In-store,82602.96,48,Suburban,0,0
1444,72750,1847.4,In-store,35957.58,75,Urban,0,0
3244,43949,1549.36,In-store,90262.0,79,Rural,3,0
1672,26143,448.74,In-store,42473.15,57,Suburban,4,0
3837,80578,196.35,Online,6687.49,59,Suburban,2,0
1180,13859,2401.99,ATM Withdrawal,28118.0,77,Urban,4,0
2799,67065,300.98,In-store,24186.93,51,Suburban,3,0
1693,74441,915.14,Online,67209.62,20,Urban,3,0
3957,50719,4373.15,Online,15311.84,24,Rural,0,0
373,3051,4456.11,Online,36105.14,23,Rural,4,0
3611,20963,1743.66,In-store,61835.51,19,Suburban,3,0
1917,79134,2467.54,In-store,65707.45,78,Urban,4,0
1358,23510,4303.48,In-store,92740.53,35,Urban,3,0
1826,21927,513.54,In-store,65378.0,70,Suburban,0,0
787,39749,286.53,In-store,12617.56,50,Urban,0,0
470,25351,1590.59,In-store,17500.8,37,Rural,4,0
141,49080,4102.31,ATM Withdrawal,72891.37,72,Suburban,1,0
789,18777,5.65,In-store,56543.5,22,Urban,2,0
324,32745,3364.56,In-store,43265.16,23,Suburban,3,0
51,17159,2828.88,ATM Withdrawal,25726.39,49,Rural,1,0
715,49922,2062.6,Online,56606.66,33,Rural,2,0
4890,23383,3269.17,ATM Withdrawal,83509.92,52,Suburban,0,0
2841,84246,1005.19,In-store,53387.4,31,Suburban,2,0
2447,67260,237.08,ATM Withdrawal,85945.13,48,Suburban,1,0
4814,51148,3684.29,In-store,27354.43,77,Urban,1,0
4420,35740,3445.31,Online,86827.85,39,Rural,1,0
4597,59821,2344.63,Online,20146.35,24,Urban,2,0
3016,85371,3442.1,In-store,40758.11,24,Urban,3,0
2667,24259,720.87,ATM Withdrawal,13190.62,37,Urban,1,0
407,13500,1823.99,In-store,47055.02,52,Urban,0,0
3725,85132,1381.92,ATM Withdrawal,97386.64,61,Urban,1,0
1005,29486,308.06,ATM Withdrawal,51100.46,52,Suburban,2,0
3788,15417,1710.77,In-store,98905.64,67,Rural,3,0
891,53441,3528.47,ATM Withdrawal,47610.18,52,Urban,0,0
2412,77794,463.49,ATM Withdrawal,65648.89,70,Rural,3,0
2546,6256,2132.06,Online,4957.88,79,Suburban,4,0
4834,39519,2118.28,ATM Withdrawal,4088.77,70,Rural,0,0
2391,57866,3248.07,ATM Withdrawal,14332.07,61,Urban,4,0
3941,37125,3199.24,In-store,14487.63,72,Rural,3,0
43,8792,3969.85,ATM Withdrawal,43794.59,35,Rural,3,0
2831,85751,3909.88,ATM Withdrawal,75585.57,61,Rural,2,0
3966,4173,4948.69,ATM Withdrawal,84893.98,70,Suburban,3,0
304,82989,1619.77,ATM Withdrawal,15600.46,30,Suburban,0,0
4514,64286,3922.9,ATM Withdrawal,61669.13,74,Rural,3,0
3748,18601,3617.25,ATM Withdrawal,16429.24,25,Rural,3,0
665,27712,2449.86,ATM Withdrawal,59317.95,19,Urban,1,0
1178,36220,2321.56,Online,73236.62,61,Urban,0,0
2677,18474,3003.43,In-store,75344.94,47,Rural,3,0
1948,27723,3668.48,ATM Withdrawal,17901.82,26,Urban,2,0
2502,73445,2706.48,ATM Withdrawal,37601.98,67,Urban,0,0
1474,17602,3784.88,ATM Withdrawal,53394.63,71,Suburban,2,0
3484,16209,4085.19,ATM Withdrawal,47582.84,32,Urban,3,0
3521,78860,4831.16,In-store,59764.67,51,Urban,3,0
